pupilId,subscription_type,subscription_start_date,subscription_end_date,codeCountry
999269,Annual,2018-02-01,2019-02-01,GBR
999276,Monthly,2016-01-20,2016-02-20,GBR
999276,Monthly,2016-02-20,2016-03-20,GBR
999276,Monthly,2016-03-20,2016-04-20,GBR
999276,Monthly,2016-04-20,2016-05-20,GBR
999278,Monthly,2016-01-18,2016-02-18,GBR
999279,Monthly,2016-01-22,2016-02-22,GBR
999279,Monthly,2016-02-22,2016-03-22,GBR
999280,Annual,2016-01-22,2017-01-22,GBR
999306,Monthly,2016-05-17,2016-06-17,GBR
999306,Monthly,2016-06-17,2016-07-17,GBR
999306,Monthly,2016-07-17,2016-08-31,GBR
999454,Monthly,2016-01-19,2016-02-19,GBR
999459,Annual,2016-02-11,2017-02-11,GBR
999459,Annual,2017-02-11,2018-02-11,GBR
999459,Annual,2018-02-11,2019-02-11,GBR
999461,Annual,2016-02-01,2017-02-01,GBR
999461,Annual,2017-02-01,2018-02-01,GBR
999484,Annual,2016-02-04,2017-02-04,GBR
999484,Annual,2017-09-26,2018-09-26,GBR
999491,Monthly,2016-01-21,2016-02-21,GBR
999491,Monthly,2016-02-21,2016-03-21,GBR
999491,Annual,2016-03-12,2017-03-21,GBR
999622,Monthly,2016-01-22,2016-02-22,GBR
999622,Monthly,2016-02-22,2016-03-22,GBR
999622,Monthly,2016-03-22,2016-04-22,GBR
999622,Monthly,2016-04-22,2016-05-22,GBR
999659,Monthly,2016-01-24,2016-02-24,GBR
999659,Monthly,2016-02-24,2016-02-25,GBR
999661,Annual,2016-01-21,2017-01-21,GBR
999680,Annual,2016-01-22,2017-01-22,GBR
999680,Annual,2017-01-22,2018-01-22,GBR
999680,Annual,2018-01-22,2019-01-22,GBR
999827,Monthly,2016-01-21,2016-02-21,GBR
999827,Monthly,2016-02-21,2016-03-21,GBR
999854,Annual,2016-01-21,2017-01-21,GBR
999854,Annual,2017-01-21,2018-01-21,GBR
999854,Annual,2018-01-21,2019-01-21,GBR
999877,Annual,2016-01-21,2016-03-03,GBR
999880,Annual,2016-01-22,2017-01-22,GBR
999884,Monthly,2016-02-12,2016-03-12,GBR
999884,Monthly,2016-03-12,2016-04-12,GBR
999884,Monthly,2016-04-12,2016-05-12,GBR
999884,Monthly,2016-05-12,2016-06-12,GBR
999884,Monthly,2016-06-12,2016-07-12,GBR
999884,Monthly,2016-07-12,2016-08-12,GBR
1000599,Monthly,2016-01-26,2016-02-26,GBR
1000599,Monthly,2016-02-26,2016-03-26,GBR
1000599,Monthly,2016-03-26,2016-04-26,GBR
1000599,Monthly,2016-04-26,2016-05-26,GBR
1000599,Monthly,2016-05-26,2016-06-26,GBR
1000599,Monthly,2016-06-26,2016-07-26,GBR
1000599,Monthly,2016-07-26,2016-08-26,GBR
1000599,Monthly,2016-08-26,2016-09-26,GBR
1000599,Monthly,2016-09-26,2016-10-26,GBR
1000601,Monthly,2016-02-16,2016-03-16,GBR
1000601,Monthly,2016-03-16,2016-04-16,GBR
1000601,Monthly,2016-04-16,2016-05-16,GBR
1000601,Monthly,2016-05-16,2016-06-16,GBR
1000601,Monthly,2016-06-16,2016-07-16,GBR
1000601,Monthly,2016-07-16,2016-08-16,GBR
1000601,Monthly,2016-08-16,2016-09-16,GBR
1000601,Monthly,2016-09-16,2016-10-16,GBR
1000601,Monthly,2016-10-16,2016-11-16,GBR
1000604,Annual,2017-01-03,2018-01-03,GBR
1000604,Annual,2018-01-03,2019-01-03,GBR
1000634,Monthly,2016-02-16,2016-03-16,GBR
1000634,Monthly,2016-03-16,2016-04-16,GBR
1000634,Monthly,2016-04-16,2016-05-16,GBR
1000634,Monthly,2016-05-16,2016-06-16,GBR
1000634,Monthly,2016-06-16,2016-07-16,GBR
1000634,Monthly,2016-07-16,2016-08-16,GBR
1000634,Monthly,2016-08-16,2016-09-16,GBR
1000634,Monthly,2016-09-16,2016-10-16,GBR
1000634,Monthly,2016-10-16,2016-11-16,GBR
1000634,Monthly,2016-11-16,2016-12-16,GBR
1000634,Monthly,2016-12-16,2017-01-16,GBR
