pupilId,subscription_type,subscription_start_date,subscription_end_date,codeCountry
24840,Monthly,2009-02-13,2009-03-13,USA
24840,Monthly,2010-07-13,2010-08-13,USA
24840,Monthly,2009-03-13,2009-04-13,USA
24840,Monthly,2010-11-13,2010-12-13,USA
24840,Monthly,2009-04-13,2009-05-13,USA
24840,Monthly,2010-08-13,2010-09-13,USA
24840,Monthly,2010-12-13,2011-01-13,USA
24840,Monthly,2009-05-13,2009-06-13,USA
24840,Monthly,2009-06-13,2009-07-13,USA
24840,Monthly,2010-09-13,2010-10-13,USA
24840,Monthly,2011-01-13,2011-02-13,USA
24840,Monthly,2010-10-13,2010-11-13,USA
24840,Monthly,2011-02-13,2011-03-13,USA
24840,Monthly,2011-03-13,2011-04-13,USA
24840,Monthly,2011-04-12,2011-05-12,USA
24840,Monthly,2011-05-12,2011-06-12,USA
24840,Monthly,2011-06-12,2011-07-12,USA
24840,Monthly,2011-07-12,2011-08-12,USA
24840,Monthly,2011-08-12,2011-09-12,USA
24840,Monthly,2011-09-12,2011-10-12,USA
24840,Monthly,2011-10-12,2011-11-12,USA
24840,Monthly,2011-11-12,2011-12-12,USA
24840,Monthly,2011-12-12,2012-01-12,USA
24840,Monthly,2012-01-12,2012-02-12,USA
24840,Monthly,2012-02-12,2012-03-12,USA
24840,Monthly,2012-03-12,2012-04-12,USA
24840,Monthly,2012-04-12,2012-05-12,USA
24840,Monthly,2012-05-12,2012-06-12,USA
24840,Monthly,2012-06-12,2012-07-12,USA
24840,Monthly,2012-07-12,2012-08-12,USA
24840,Monthly,2012-08-12,2012-09-12,USA
24840,Monthly,2012-09-12,2012-10-12,USA
24840,Monthly,2012-10-12,2012-11-12,USA
24840,Monthly,2012-11-12,2012-12-12,USA
24840,Monthly,2012-12-12,2013-01-12,USA
24840,Monthly,2013-01-12,2013-02-12,USA
24840,Monthly,2013-02-12,2013-03-12,USA
24840,Monthly,2013-03-12,2013-04-12,USA
24840,Monthly,2013-04-12,2013-05-12,USA
24840,Monthly,2013-05-12,2013-06-12,USA
24840,Monthly,2013-06-12,2013-07-12,USA
24873,Annual,2011-12-06,2013-01-05,GBR
24874,Annual,2011-12-06,2013-01-05,GBR
25496,Annual,2011-09-24,2012-09-24,GBR
25496,Annual,2012-09-25,2013-10-25,GBR
25496,Annual,2013-11-01,2014-11-01,GBR
25496,Annual,2014-10-05,2015-11-01,GBR
25504,Annual,2011-08-24,2012-09-01,GBR
25504,Annual,2012-09-03,2013-09-03,GBR
25505,Annual,2011-08-29,2012-09-02,GBR
25509,Monthly,2012-11-30,2012-12-30,USA
25509,Monthly,2012-12-30,2013-01-30,USA
25509,Monthly,2013-01-30,2013-02-28,USA
25509,Monthly,2013-02-28,2013-03-28,USA
25509,Monthly,2013-03-28,2013-04-28,USA
25509,Monthly,2013-04-28,2013-05-28,USA
25509,Monthly,2013-05-28,2013-06-28,USA
25521,Annual,2011-09-17,2012-09-19,GBR
25521,Annual,2012-09-23,2013-09-23,GBR
26509,Monthly,2011-06-15,2011-07-15,GBR
26509,Monthly,2011-07-15,2011-08-15,GBR
26509,Monthly,2011-08-15,2011-09-15,GBR
26509,Monthly,2011-09-15,2011-10-15,GBR
26509,Monthly,2011-10-15,2011-11-15,GBR
26509,Monthly,2011-11-15,2011-12-15,GBR
26509,Monthly,2011-12-15,2012-01-15,GBR
26509,Monthly,2012-01-15,2012-02-15,GBR
26509,Monthly,2012-02-15,2012-03-15,GBR
27066,Annual,2011-10-03,2012-10-03,GBR
27066,Annual,2012-10-24,2013-10-24,GBR
30639,Monthly,2010-03-23,2010-04-23,USA
30639,Monthly,2010-04-23,2010-05-23,USA
30639,Monthly,2010-05-23,2010-06-23,USA
30639,Monthly,2010-06-23,2010-07-23,USA
30639,Monthly,2010-07-23,2010-08-23,USA
30639,Monthly,2010-08-23,2010-09-23,USA
30639,Monthly,2010-09-23,2010-10-23,USA
30639,Monthly,2010-10-23,2010-11-23,USA
30639,Monthly,2010-11-23,2010-12-23,USA
30639,Monthly,2010-12-23,2011-01-23,USA
30639,Monthly,2011-01-23,2011-02-23,USA
30639,Monthly,2011-02-23,2011-03-23,USA
30639,Monthly,2011-03-23,2011-04-23,USA
30639,Monthly,2011-04-23,2011-05-23,USA
30639,Monthly,2011-05-23,2011-06-23,USA
30639,Monthly,2011-06-23,2011-07-23,USA
30639,Monthly,2011-07-23,2011-08-23,USA
30639,Monthly,2011-08-23,2011-09-23,USA
30639,Monthly,2011-09-23,2011-10-23,USA
30639,Monthly,2011-10-23,2011-11-23,USA
30639,Monthly,2011-11-23,2011-12-23,USA
30639,Monthly,2011-12-23,2012-01-23,USA
30639,Monthly,2012-01-23,2012-02-23,USA
30639,Monthly,2012-02-23,2012-03-23,USA
30639,Monthly,2012-03-23,2012-04-23,USA
34557,Annual,2011-03-16,2012-03-16,GBR
39131,Monthly,2009-06-27,2009-07-27,GBR
39131,Monthly,2009-07-27,2009-08-27,GBR
39131,Monthly,2009-08-27,2009-09-27,GBR
39131,Monthly,2009-09-27,2009-10-27,GBR
39131,Monthly,2009-10-27,2009-11-27,GBR
39131,Monthly,2009-11-27,2009-12-27,GBR
39131,Monthly,2009-12-27,2010-01-27,GBR
39131,Monthly,2010-01-27,2010-02-27,GBR
39131,Monthly,2010-02-27,2010-03-27,GBR
39131,Monthly,2010-03-27,2010-04-27,GBR
39131,Monthly,2010-04-27,2010-05-27,GBR
39131,Monthly,2008-09-27,2008-10-27,GBR
39131,Monthly,2008-10-29,2008-11-27,GBR
39131,Monthly,2010-05-27,2010-06-27,GBR
39131,Monthly,2008-11-27,2008-12-27,GBR
39131,Monthly,2008-12-27,2009-01-27,GBR
39131,Monthly,2010-06-27,2010-07-27,GBR
39131,Monthly,2010-10-27,2010-11-27,GBR
39131,Monthly,2009-01-27,2009-02-27,GBR
39131,Monthly,2009-02-27,2009-03-27,GBR
39131,Monthly,2010-07-27,2010-08-27,GBR
39131,Monthly,2009-03-27,2009-04-27,GBR
39131,Monthly,2010-11-27,2010-12-27,GBR
39131,Monthly,2009-04-27,2009-05-27,GBR
39131,Monthly,2010-08-27,2010-09-27,GBR
39131,Monthly,2009-05-27,2009-06-27,GBR
39131,Monthly,2010-12-27,2011-01-27,GBR
39131,Monthly,2010-09-27,2010-10-27,GBR
39131,Monthly,2011-01-27,2011-02-27,GBR
39131,Monthly,2011-02-27,2011-03-27,GBR
39131,Monthly,2011-03-27,2011-04-27,GBR
39131,Monthly,2011-04-27,2011-05-27,GBR
39131,Monthly,2011-05-27,2011-06-27,GBR
39131,Monthly,2011-06-27,2011-07-27,GBR
39131,Monthly,2011-07-27,2011-08-27,GBR
39131,Monthly,2011-08-27,2011-09-27,GBR
39131,Monthly,2011-09-27,2011-10-27,GBR
39131,Monthly,2011-10-27,2011-11-27,GBR
39131,Monthly,2011-11-27,2011-12-27,GBR
39131,Monthly,2011-12-27,2012-01-27,GBR
39131,Monthly,2012-01-27,2012-02-27,GBR
39131,Monthly,2012-02-27,2012-03-27,GBR
39131,Monthly,2012-03-27,2012-04-27,GBR
39131,Monthly,2012-04-27,2012-05-27,GBR
39131,Monthly,2012-08-17,2012-09-17,GBR
39131,Monthly,2012-09-17,2012-10-17,GBR
39131,Monthly,2012-10-17,2012-11-17,GBR
39131,Monthly,2012-11-17,2012-12-17,GBR
39131,Monthly,2012-12-17,2013-01-17,GBR
39131,Monthly,2013-01-17,2013-02-17,GBR
39131,Monthly,2013-02-17,2013-03-17,GBR
39131,Monthly,2013-03-17,2013-04-17,GBR
39131,Monthly,2013-04-17,2013-05-17,GBR
39131,Monthly,2013-05-17,2013-06-17,GBR
39151,Monthly,2011-06-10,2011-07-10,GBR
39151,Monthly,2011-07-10,2011-08-10,GBR
39151,Monthly,2011-08-10,2011-09-10,GBR
39151,Monthly,2011-09-10,2011-10-10,GBR
39151,Monthly,2011-10-10,2011-11-10,GBR
39151,Monthly,2011-11-10,2011-12-10,GBR
39151,Monthly,2011-12-10,2012-01-10,GBR
39151,Monthly,2012-01-10,2012-02-10,GBR
42108,Monthly,2013-08-02,2013-09-02,USA
42887,Monthly,2008-10-03,2008-11-03,USA
42887,Monthly,2008-11-03,2008-12-03,USA
42887,Monthly,2008-12-03,2009-01-03,USA
42887,Monthly,2009-01-03,2009-02-03,USA
42887,Monthly,2009-02-03,2009-03-03,USA
42887,Monthly,2009-03-03,2009-04-03,USA
42887,Monthly,2009-04-03,2009-05-03,USA
42887,Monthly,2009-05-03,2009-06-03,USA
42887,Monthly,2009-06-03,2009-07-03,USA
43263,Annual,2011-12-23,2012-12-23,GBR
45415,Annual,2011-11-15,2012-11-15,GBR
47539,Monthly,2009-07-17,2009-08-17,USA
47539,Monthly,2009-08-17,2009-09-17,USA
47539,Monthly,2009-09-17,2009-10-17,USA
47539,Monthly,2009-10-17,2009-11-17,USA
47539,Monthly,2009-11-17,2009-12-17,USA
47539,Monthly,2009-12-17,2010-01-17,USA
47539,Monthly,2010-01-17,2010-02-17,USA
47539,Monthly,2010-02-17,2010-03-17,USA
47539,Monthly,2010-03-17,2010-04-17,USA
47539,Monthly,2010-04-17,2010-05-17,USA
47539,Monthly,2008-10-18,2008-11-18,USA
47539,Monthly,2010-05-17,2010-06-17,USA
47539,Monthly,2008-11-18,2008-12-18,USA
47539,Monthly,2008-12-17,2009-01-17,USA
47539,Monthly,2010-06-17,2010-07-17,USA
47539,Monthly,2009-01-17,2009-02-17,USA
47539,Monthly,2009-02-17,2009-03-17,USA
47539,Monthly,2010-07-17,2010-08-17,USA
47539,Monthly,2010-11-17,2010-12-17,USA
47539,Monthly,2009-03-17,2009-04-17,USA
47539,Monthly,2009-04-17,2009-05-17,USA
47539,Monthly,2010-08-17,2010-09-17,USA
47539,Monthly,2009-05-17,2009-06-17,USA
47539,Monthly,2010-12-17,2011-01-17,USA
47539,Monthly,2009-06-17,2009-07-17,USA
47539,Monthly,2010-09-17,2010-10-17,USA
47539,Monthly,2011-01-17,2011-02-17,USA
47539,Monthly,2010-10-17,2010-11-17,USA
47539,Monthly,2011-02-17,2011-03-17,USA
47539,Monthly,2011-03-17,2011-04-17,USA
47539,Monthly,2011-04-17,2011-05-17,USA
47539,Monthly,2011-05-17,2011-06-17,USA
47539,Monthly,2011-06-17,2011-07-17,USA
47539,Monthly,2011-07-17,2011-08-17,USA
47539,Monthly,2011-08-17,2011-09-17,USA
47539,Monthly,2011-09-17,2011-10-17,USA
47539,Monthly,2011-10-17,2011-11-17,USA
47539,Monthly,2011-11-17,2011-12-17,USA
47539,Monthly,2011-12-17,2012-01-17,USA
47539,Monthly,2012-01-17,2012-02-17,USA
47539,Monthly,2012-02-17,2012-03-17,USA
47539,Monthly,2012-03-17,2012-04-17,USA
47539,Monthly,2012-04-17,2012-05-17,USA
47539,Monthly,2012-05-17,2012-06-17,USA
47539,Monthly,2012-06-17,2012-07-17,USA
47539,Monthly,2012-07-17,2012-08-17,USA
47539,Monthly,2012-08-17,2012-09-17,USA
47539,Monthly,2012-10-19,2012-11-19,USA
47539,Monthly,2012-11-19,2012-12-19,USA
47539,Monthly,2012-12-19,2013-01-19,USA
47539,Monthly,2013-01-19,2013-02-19,USA
47539,Monthly,2013-02-19,2013-03-19,USA
47539,Monthly,2013-03-19,2013-04-19,USA
47539,Monthly,2013-04-19,2013-05-19,USA
47539,Monthly,2013-05-19,2013-06-19,USA
47539,Monthly,2013-06-19,2013-07-19,USA
47539,Monthly,2013-07-19,2013-08-19,USA
47539,Monthly,2013-08-19,2013-09-19,USA
47539,Monthly,2013-09-19,2013-10-19,USA
47539,Monthly,2013-10-19,2013-11-19,USA
47547,Annual,2011-02-27,2012-03-19,GBR
47547,Monthly,2012-07-30,2012-08-30,GBR
47547,Monthly,2012-08-30,2012-09-30,GBR
47547,Monthly,2012-09-30,2012-10-30,GBR
47547,Monthly,2012-10-30,2012-11-30,GBR
47547,Monthly,2012-11-30,2012-12-30,GBR
47547,Monthly,2012-12-30,2013-01-30,GBR
50288,Monthly,2010-11-14,2010-12-14,USA
50288,Monthly,2010-12-14,2011-01-14,USA
50288,Monthly,2011-01-14,2011-02-14,USA
50288,Monthly,2010-10-14,2010-11-14,USA
50288,Monthly,2011-02-14,2011-03-14,USA
50288,Monthly,2011-03-14,2011-04-14,USA
50288,Monthly,2011-04-14,2011-05-14,USA
50288,Monthly,2011-05-14,2011-06-14,USA
50288,Monthly,2011-06-14,2011-07-14,USA
50288,Monthly,2011-07-14,2011-08-14,USA
51032,Monthly,2011-11-28,2011-12-28,GBR
51032,Monthly,2011-12-28,2012-01-28,GBR
51032,Monthly,2012-01-28,2012-02-28,GBR
51032,Monthly,2012-02-28,2012-03-28,GBR
51032,Monthly,2012-03-28,2012-04-28,GBR
51032,Monthly,2012-04-28,2012-05-28,GBR
51032,Monthly,2012-05-28,2012-06-28,GBR
51032,Monthly,2012-06-28,2012-07-28,GBR
51032,Monthly,2012-07-28,2012-08-28,GBR
51032,Monthly,2012-08-28,2012-09-28,GBR
51032,Monthly,2012-09-28,2012-10-28,GBR
51872,Monthly,2011-12-19,2012-01-19,GBR
51872,Monthly,2012-01-19,2012-02-19,GBR
51872,Monthly,2012-02-19,2012-03-19,GBR
51872,Monthly,2012-03-19,2012-04-19,GBR
51872,Monthly,2012-04-19,2012-05-19,GBR
52084,Annual,2011-02-18,2012-02-18,GBR
52476,Monthly,2012-07-07,2012-08-07,GBR
52476,Monthly,2012-08-07,2012-09-07,GBR
52476,Monthly,2012-09-07,2012-10-07,GBR
52533,Annual,2011-11-08,2012-11-08,GBR
52684,Monthly,2009-09-28,2009-11-21,GBR
52684,Monthly,2009-11-21,2009-12-21,GBR
52684,Monthly,2009-12-21,2010-01-21,GBR
52684,Monthly,2010-01-21,2010-02-21,GBR
52684,Monthly,2010-02-21,2010-03-21,GBR
52684,Monthly,2010-03-21,2010-04-21,GBR
52684,Monthly,2010-04-21,2010-05-21,GBR
52684,Monthly,2010-05-21,2010-06-21,GBR
52684,Monthly,2010-06-21,2010-07-21,GBR
52684,Monthly,2010-07-21,2010-08-21,GBR
52684,Monthly,2010-11-21,2010-12-21,GBR
52684,Monthly,2010-08-21,2010-09-21,GBR
52684,Monthly,2010-12-21,2011-01-21,GBR
52684,Monthly,2010-09-21,2010-10-21,GBR
52684,Monthly,2011-01-21,2011-02-21,GBR
52684,Monthly,2010-10-21,2010-11-21,GBR
52684,Monthly,2011-02-21,2011-03-21,GBR
52684,Monthly,2011-03-21,2011-04-21,GBR
52684,Monthly,2011-04-21,2011-05-21,GBR
52684,Monthly,2011-05-21,2011-06-21,GBR
52684,Monthly,2011-06-21,2011-07-21,GBR
52684,Monthly,2011-07-21,2011-08-21,GBR
52684,Monthly,2011-08-21,2011-09-21,GBR
52684,Monthly,2011-09-21,2011-10-21,GBR
52684,Monthly,2011-10-21,2011-11-21,GBR
54153,Monthly,2012-01-06,2012-02-06,USA
54153,Monthly,2012-02-06,2012-03-06,USA
54153,Monthly,2012-03-06,2012-04-06,USA
54153,Monthly,2012-04-06,2012-05-06,USA
54153,Monthly,2012-05-06,2012-06-06,USA
54153,Monthly,2012-06-06,2012-07-06,USA
54153,Monthly,2012-07-06,2012-08-06,USA
54153,Monthly,2012-08-06,2012-09-06,USA
54153,Monthly,2012-09-06,2012-10-06,USA
63271,Annual,2012-03-15,2013-03-15,GBR
55002,Monthly,2010-11-13,2010-12-13,USA
55002,Monthly,2010-12-13,2011-01-13,USA
55002,Monthly,2011-01-13,2011-02-13,USA
55002,Monthly,2010-10-13,2010-11-13,USA
55002,Monthly,2011-02-13,2011-03-13,USA
55002,Monthly,2011-03-13,2011-04-13,USA
55002,Monthly,2011-04-13,2011-05-13,USA
55002,Monthly,2011-05-13,2011-06-13,USA
55002,Monthly,2011-06-13,2011-07-13,USA
55002,Monthly,2011-07-13,2011-08-13,USA
55002,Monthly,2011-08-13,2011-09-13,USA
55002,Monthly,2011-09-13,2011-10-13,USA
55002,Monthly,2011-10-13,2011-11-13,USA
55002,Monthly,2011-11-13,2011-12-13,USA
55002,Monthly,2011-12-13,2012-01-13,USA
55002,Monthly,2012-01-13,2012-02-13,USA
55002,Monthly,2012-02-13,2012-03-13,USA
55002,Monthly,2012-03-13,2012-04-13,USA
56248,Monthly,2011-06-23,2011-07-23,USA
56248,Monthly,2011-07-23,2011-08-23,USA
56248,Monthly,2011-08-23,2011-09-23,USA
56248,Monthly,2011-09-23,2011-10-23,USA
56248,Monthly,2011-10-23,2011-11-23,USA
56248,Monthly,2011-11-23,2011-12-23,USA
56248,Monthly,2011-12-23,2012-01-23,USA
56248,Monthly,2012-01-23,2012-02-23,USA
57536,Annual,2011-08-05,2012-08-05,GBR
57536,Annual,2012-10-02,2013-10-02,GBR
57536,Annual,2014-03-06,2015-03-06,GBR
65923,Annual,2014-01-29,2015-01-15,GBR
58397,Monthly,2008-12-05,2009-01-05,USA
58397,Monthly,2009-01-05,2009-02-05,USA
58397,Monthly,2009-02-05,2009-03-05,USA
58397,Monthly,2009-03-05,2009-04-05,USA
58397,Monthly,2009-04-05,2009-05-05,USA
58397,Monthly,2009-05-05,2009-06-05,USA
58397,Monthly,2009-06-05,2009-07-05,USA
66172,Monthly,2011-09-24,2011-10-24,GBR
66172,Monthly,2011-10-24,2011-11-24,GBR
66172,Monthly,2011-11-24,2011-12-24,GBR
66172,Monthly,2011-12-24,2012-01-24,GBR
66172,Monthly,2012-01-24,2012-02-24,GBR
58874,Monthly,2012-02-02,2013-02-02,USA
59757,Monthly,2012-06-10,2012-07-10,GBR
59757,Monthly,2012-07-10,2012-08-10,GBR
59757,Monthly,2012-08-10,2012-09-10,GBR
59757,Monthly,2012-09-10,2012-10-10,GBR
59757,Monthly,2012-10-10,2012-11-10,GBR
59757,Monthly,2012-11-10,2012-12-10,GBR
59757,Monthly,2012-12-10,2013-01-13,GBR
59757,Monthly,2013-01-13,2013-02-13,GBR
59757,Monthly,2013-02-13,2013-03-13,GBR
59757,Monthly,2013-03-13,2013-04-13,GBR
59757,Monthly,2013-04-13,2013-05-13,GBR
59757,Monthly,2013-05-13,2013-06-13,GBR
59757,Monthly,2013-06-13,2013-07-13,GBR
59757,Monthly,2013-07-13,2013-08-13,GBR
59757,Monthly,2014-10-21,2014-11-21,GBR
59757,Monthly,2014-11-21,2014-12-21,GBR
59757,Monthly,2014-12-21,2015-01-21,GBR
59757,Monthly,2015-01-21,2015-02-21,GBR
59757,Monthly,2015-02-21,2015-03-21,GBR
59757,Monthly,2015-03-21,2015-04-21,GBR
59757,Monthly,2015-04-21,2015-05-21,GBR
59758,Monthly,2009-07-15,2009-08-15,USA
59758,Monthly,2009-08-15,2009-09-15,USA
59758,Monthly,2009-09-15,2009-10-15,USA
59758,Monthly,2009-10-15,2009-11-15,USA
59758,Monthly,2009-11-15,2009-12-15,USA
59758,Monthly,2009-12-15,2010-01-15,USA
59758,Monthly,2010-01-15,2010-02-15,USA
59758,Monthly,2010-02-15,2010-03-15,USA
59758,Monthly,2010-03-15,2010-04-15,USA
59758,Monthly,2010-04-15,2010-05-15,USA
59758,Monthly,2010-05-15,2010-06-15,USA
59758,Monthly,2008-12-15,2009-01-15,USA
59758,Monthly,2010-06-15,2010-07-15,USA
59758,Monthly,2009-01-15,2009-02-15,USA
59758,Monthly,2009-02-15,2009-03-15,USA
59758,Monthly,2010-07-15,2010-08-15,USA
59758,Monthly,2010-11-15,2010-12-15,USA
59758,Monthly,2009-03-15,2009-04-15,USA
59758,Monthly,2009-04-15,2009-05-15,USA
59758,Monthly,2010-08-15,2010-09-15,USA
59758,Monthly,2009-05-15,2009-06-15,USA
59758,Monthly,2010-12-15,2011-01-15,USA
59758,Monthly,2009-06-15,2009-07-15,USA
59758,Monthly,2010-09-15,2010-10-15,USA
59758,Monthly,2011-01-15,2011-02-15,USA
59758,Monthly,2010-10-15,2010-11-15,USA
59758,Monthly,2011-02-15,2011-03-15,USA
59758,Monthly,2011-03-15,2011-04-15,USA
59758,Monthly,2011-04-15,2011-05-15,USA
59758,Monthly,2011-05-15,2011-06-15,USA
59758,Monthly,2011-06-15,2011-07-15,USA
59758,Monthly,2011-07-15,2011-08-15,USA
59758,Monthly,2011-08-15,2011-09-15,USA
59758,Monthly,2011-09-15,2011-10-15,USA
59758,Monthly,2011-10-15,2011-11-15,USA
59758,Monthly,2011-11-15,2011-12-15,USA
59758,Monthly,2011-12-15,2012-01-15,USA
59758,Monthly,2012-01-15,2012-02-15,USA
59758,Monthly,2012-02-15,2012-03-15,USA
59758,Monthly,2012-03-15,2012-04-15,USA
59758,Monthly,2012-04-15,2012-05-15,USA
59758,Monthly,2012-05-15,2012-06-15,USA
59830,Monthly,2012-07-30,2012-08-30,GBR
59830,Monthly,2012-08-30,2012-09-30,GBR
59830,Monthly,2012-09-30,2012-10-30,GBR
60907,Monthly,2011-10-31,2011-11-30,USA
60907,Monthly,2011-11-30,2011-12-30,USA
60907,Monthly,2011-12-30,2012-01-30,USA
60907,Monthly,2012-01-30,2012-02-29,USA
60907,Monthly,2012-02-29,2012-03-29,USA
60907,Monthly,2012-03-29,2012-04-29,USA
60907,Monthly,2012-04-29,2012-05-29,USA
60907,Monthly,2012-05-29,2012-06-29,USA
60907,Monthly,2012-06-29,2012-07-29,USA
60933,Annual,2011-06-07,2012-06-07,GBR
60939,Monthly,2009-07-19,2009-08-19,USA
60939,Monthly,2009-08-19,2009-09-19,USA
60939,Monthly,2009-09-19,2009-10-19,USA
60939,Monthly,2009-10-19,2009-11-19,USA
60939,Monthly,2009-11-19,2009-12-19,USA
60939,Monthly,2009-12-19,2010-01-19,USA
60939,Monthly,2010-01-19,2010-02-19,USA
60939,Monthly,2010-02-19,2010-03-19,USA
60939,Monthly,2010-03-19,2010-04-19,USA
60939,Monthly,2010-04-19,2010-05-19,USA
60939,Monthly,2010-05-19,2010-06-19,USA
60939,Monthly,2008-12-19,2009-01-19,USA
60939,Monthly,2010-06-19,2010-07-19,USA
60939,Monthly,2009-01-19,2009-02-19,USA
60939,Monthly,2009-02-19,2009-03-19,USA
60939,Monthly,2010-07-19,2010-08-19,USA
60939,Monthly,2010-11-19,2010-12-19,USA
60939,Monthly,2009-03-19,2009-04-19,USA
60939,Monthly,2009-04-19,2009-05-19,USA
60939,Monthly,2010-08-19,2010-09-19,USA
60939,Monthly,2009-05-19,2009-06-19,USA
60939,Monthly,2010-12-19,2011-01-19,USA
60939,Monthly,2009-06-19,2009-07-19,USA
60939,Monthly,2010-09-19,2010-10-19,USA
60939,Monthly,2011-01-19,2011-02-19,USA
60939,Monthly,2010-10-19,2010-11-19,USA
60939,Monthly,2011-02-19,2011-03-19,USA
60939,Monthly,2011-03-19,2011-04-19,USA
60939,Monthly,2011-04-19,2011-05-19,USA
60939,Monthly,2011-05-19,2011-06-19,USA
60939,Monthly,2011-06-19,2011-07-19,USA
60939,Monthly,2011-07-19,2011-08-19,USA
60939,Monthly,2011-08-19,2011-09-19,USA
60939,Monthly,2011-09-19,2011-10-19,USA
60939,Monthly,2011-10-19,2011-11-19,USA
60939,Monthly,2011-11-19,2011-12-19,USA
60939,Monthly,2011-12-19,2012-01-19,USA
60939,Monthly,2012-01-19,2012-02-19,USA
60939,Monthly,2012-02-19,2012-03-19,USA
60939,Monthly,2012-03-19,2012-04-19,USA
60939,Monthly,2012-04-19,2012-05-19,USA
60939,Monthly,2012-05-19,2012-06-19,USA
60939,Monthly,2012-06-19,2012-07-19,USA
60939,Monthly,2012-07-19,2012-08-19,USA
60939,Monthly,2012-08-19,2012-09-19,USA
60939,Monthly,2012-09-19,2012-10-19,USA
60939,Monthly,2012-10-19,2012-11-19,USA
60939,Monthly,2012-11-19,2012-12-19,USA
61054,Monthly,2011-09-09,2011-10-09,USA
61054,Monthly,2011-10-09,2011-11-09,USA
61054,Monthly,2011-11-09,2011-12-09,USA
61054,Monthly,2011-12-09,2012-01-09,USA
61054,Monthly,2012-01-09,2012-02-09,USA
61054,Monthly,2012-02-09,2012-03-09,USA
61054,Monthly,2012-03-09,2012-04-09,USA
61054,Monthly,2012-04-09,2012-05-09,USA
61054,Monthly,2012-05-09,2012-06-09,USA
61054,Monthly,2012-06-09,2012-07-09,USA
61382,Annual,2011-12-16,2013-01-06,GBR
61382,Annual,2013-01-11,2014-01-11,GBR
61402,Monthly,2011-02-15,2012-03-05,USA
61415,Monthly,2009-06-28,2009-07-28,USA
61415,Monthly,2009-07-28,2009-08-28,USA
61415,Monthly,2009-08-28,2009-09-28,USA
61415,Monthly,2009-09-28,2009-10-28,USA
61415,Monthly,2009-10-28,2009-11-28,USA
61415,Monthly,2009-11-28,2009-12-28,USA
61415,Monthly,2009-12-28,2010-01-28,USA
61415,Monthly,2010-01-28,2010-02-28,USA
61415,Monthly,2010-02-28,2010-03-28,USA
61415,Monthly,2010-03-28,2010-04-28,USA
61415,Monthly,2010-04-28,2010-05-28,USA
61415,Monthly,2010-05-28,2010-06-28,USA
61415,Monthly,2008-12-31,2009-01-31,USA
61415,Monthly,2010-06-28,2010-07-28,USA
61415,Monthly,2010-10-28,2010-11-28,USA
61415,Monthly,2009-01-31,2009-02-28,USA
61415,Monthly,2009-02-28,2009-03-28,USA
61415,Monthly,2010-07-28,2010-08-28,USA
61415,Monthly,2009-03-28,2009-04-28,USA
61415,Monthly,2010-11-28,2010-12-28,USA
61415,Monthly,2009-04-28,2009-05-28,USA
61415,Monthly,2010-08-28,2010-09-28,USA
61415,Monthly,2009-05-28,2009-06-28,USA
61415,Monthly,2010-12-28,2011-01-28,USA
61415,Monthly,2010-09-28,2010-10-28,USA
61415,Monthly,2011-01-28,2011-02-28,USA
61415,Monthly,2011-02-28,2011-03-28,USA
61415,Monthly,2011-03-28,2011-04-28,USA
61415,Monthly,2011-04-28,2011-05-28,USA
61415,Monthly,2011-05-28,2011-06-28,USA
61415,Monthly,2011-06-28,2011-07-28,USA
61415,Monthly,2011-07-28,2011-08-28,USA
61415,Monthly,2011-08-28,2011-09-28,USA
61415,Monthly,2011-09-28,2011-10-28,USA
61415,Monthly,2011-10-28,2011-11-28,USA
61415,Monthly,2011-11-28,2011-12-28,USA
61415,Monthly,2011-12-28,2012-01-28,USA
61415,Monthly,2012-01-28,2012-02-28,USA
61415,Monthly,2012-02-28,2012-03-28,USA
61415,Monthly,2012-03-28,2012-04-28,USA
61415,Monthly,2012-04-28,2012-05-28,USA
61415,Monthly,2012-05-28,2012-06-28,USA
61415,Monthly,2012-06-28,2012-07-28,USA
61415,Monthly,2012-07-28,2012-08-28,USA
61415,Monthly,2012-08-28,2012-09-28,USA
61415,Monthly,2012-09-28,2012-10-28,USA
61525,Annual,2011-10-31,2012-11-03,GBR
61525,Annual,2012-11-03,2013-11-03,GBR
64332,Annual,2009-02-18,2010-02-18,GBR
64340,Annual,2011-03-18,2012-03-18,GBR
64340,Annual,2012-03-05,2013-03-18,GBR
64555,Monthly,2009-06-20,2009-07-20,GBR
64555,Monthly,2009-07-20,2009-08-20,GBR
64555,Monthly,2009-08-20,2009-09-20,GBR
64555,Monthly,2009-01-20,2009-02-20,GBR
64555,Monthly,2009-02-20,2009-03-20,GBR
64555,Monthly,2009-03-20,2009-04-20,GBR
64555,Monthly,2009-04-20,2009-05-20,GBR
64555,Monthly,2009-05-20,2009-06-20,GBR
65158,Monthly,2009-07-22,2009-08-22,USA
65158,Monthly,2009-08-22,2009-09-22,USA
65158,Monthly,2009-09-22,2009-10-22,USA
65158,Monthly,2009-10-22,2009-11-22,USA
65158,Monthly,2009-11-22,2009-12-22,USA
65158,Monthly,2009-12-22,2010-01-22,USA
65158,Monthly,2010-01-22,2010-02-22,USA
65158,Monthly,2010-02-22,2010-03-22,USA
65158,Monthly,2010-03-22,2010-04-22,USA
65158,Monthly,2010-04-22,2010-05-22,USA
