pupilId,date,customer_month,time_taken_complete,time_taken_incomplete
988318,2016-07-16,1.0,451.0,0.0
988318,2016-07-18,1.0,2012.0,0.0
988318,2016-07-20,1.0,3640.0,230.0
988318,2016-07-21,1.0,0.0,124.0
988318,2016-07-22,1.0,3270.0,1536.0
988318,2016-07-24,1.0,472.0,19.0
988318,2016-07-25,1.0,1785.0,0.0
988318,2016-07-26,1.0,755.0,0.0
988318,2016-07-27,1.0,1195.0,0.0
988318,2016-07-30,1.0,1435.0,0.0
988318,2016-08-01,1.0,1361.0,0.0
988318,2016-08-02,1.0,869.0,0.0
988318,2016-08-03,1.0,1115.0,960.0
988318,2016-08-04,1.0,371.0,639.0
988318,2016-08-05,1.0,2014.0,0.0
988318,2016-08-06,1.0,686.0,0.0
988318,2016-08-07,1.0,1925.0,0.0
988318,2016-08-17,2.0,1664.0,0.0
988318,2016-08-18,2.0,2151.0,0.0
988318,2016-08-19,2.0,2951.0,944.0
988318,2016-08-22,2.0,1765.0,0.0
988318,2016-08-23,2.0,224.0,826.0
988318,2016-08-25,2.0,2009.0,311.0
988318,2016-08-29,2.0,1168.0,696.0
988318,2016-08-31,2.0,1726.0,0.0
994953,2016-03-26,1.0,916.0,0.0
994953,2016-03-28,1.0,486.0,0.0
994953,2016-03-29,1.0,781.0,0.0
994953,2016-03-30,1.0,606.0,0.0
994953,2016-04-01,1.0,1262.0,44.0
994953,2016-04-02,1.0,2182.0,0.0
994953,2016-04-03,1.0,789.0,1402.0
994953,2016-04-04,1.0,1006.0,0.0
994953,2016-04-06,1.0,1227.0,0.0
994953,2016-04-07,1.0,633.0,0.0
994953,2016-04-08,1.0,950.0,0.0
994953,2016-04-09,1.0,3162.0,338.0
994953,2016-04-10,1.0,1013.0,0.0
994953,2016-04-11,1.0,663.0,0.0
994953,2016-04-12,1.0,0.0,43.0
994953,2016-04-14,1.0,823.0,0.0
994953,2016-04-16,1.0,1192.0,0.0
994953,2016-04-18,1.0,1177.0,0.0
994953,2016-04-24,1.0,330.0,297.0
994953,2016-05-29,3.0,1819.0,0.0
994953,2016-05-30,3.0,731.0,0.0
994953,2016-05-31,3.0,801.0,630.0
994953,2016-06-01,3.0,1908.0,0.0
994953,2016-06-02,3.0,899.0,0.0
994953,2016-06-03,3.0,1638.0,0.0
994953,2016-06-09,3.0,1435.0,0.0
994953,2016-06-11,3.0,2451.0,0.0
994953,2016-06-12,3.0,3357.0,574.0
994953,2016-06-18,3.0,2081.0,0.0
994953,2016-06-19,3.0,2366.0,274.0
994953,2016-07-15,4.0,980.0,0.0
994953,2016-07-25,4.0,1574.0,0.0
994953,2016-07-26,5.0,303.0,0.0
994953,2016-07-27,5.0,1410.0,0.0
994953,2016-07-28,5.0,386.0,0.0
994953,2016-07-29,5.0,417.0,0.0
994953,2016-08-01,5.0,430.0,0.0
994953,2016-08-03,5.0,613.0,0.0
994953,2016-08-06,5.0,703.0,0.0
994953,2016-08-08,5.0,1231.0,0.0
994953,2016-08-09,5.0,614.0,0.0
994953,2016-08-10,5.0,888.0,0.0
994953,2016-08-11,5.0,975.0,0.0
994953,2016-08-15,5.0,658.0,0.0
994953,2016-09-01,6.0,536.0,0.0
994953,2016-09-02,6.0,983.0,0.0
994953,2016-09-05,6.0,1954.0,0.0
994953,2016-09-06,6.0,1038.0,0.0
994953,2016-10-24,7.0,739.0,0.0
994953,2016-12-16,9.0,684.0,0.0
994953,2016-12-19,9.0,1803.0,0.0
994953,2016-12-25,9.0,951.0,0.0
994953,2016-12-26,10.0,1827.0,0.0
994953,2016-12-29,10.0,2053.0,0.0
994953,2017-01-02,10.0,2838.0,0.0
994953,2017-01-03,10.0,2724.0,0.0
994953,2017-01-31,11.0,256.0,386.0
994953,2017-02-04,11.0,300.0,0.0
994953,2017-02-13,11.0,561.0,219.0
994953,2017-02-15,11.0,1613.0,0.0
994953,2017-02-16,11.0,95.0,0.0
994953,2017-02-17,11.0,905.0,263.0
994953,2017-04-09,13.0,2698.0,0.0
995039,2016-02-21,1.0,1886.0,117.0
995039,2016-03-13,1.0,2250.0,378.0
995039,2016-04-06,2.0,577.0,36.0
995039,2016-04-18,3.0,2235.0,0.0
995039,2016-06-30,5.0,2395.0,0.0
995039,2016-09-03,7.0,286.0,0.0
995039,2016-09-04,7.0,1279.0,157.0
995039,2016-09-15,8.0,1543.0,0.0
995763,2016-09-05,1.0,1842.0,0.0
995763,2016-09-06,1.0,1755.0,0.0
995763,2016-09-07,1.0,2532.0,0.0
995763,2016-09-14,1.0,1002.0,0.0
995763,2016-09-16,1.0,1023.0,0.0
996399,2016-09-05,1.0,3046.0,0.0
996399,2016-09-07,1.0,0.0,204.0
996399,2016-09-09,1.0,0.0,689.0
998776,2016-04-07,1.0,0.0,533.0
998776,2016-06-23,3.0,0.0,336.0
998776,2016-07-28,4.0,822.0,0.0
998776,2016-08-11,5.0,2704.0,361.0
998776,2016-09-04,6.0,1546.0,0.0
998776,2016-09-08,6.0,1720.0,0.0
998776,2016-10-02,7.0,1725.0,0.0
998776,2016-10-12,7.0,1164.0,0.0
998776,2016-10-17,7.0,691.0,291.0
998776,2016-10-20,7.0,0.0,484.0
998776,2016-10-29,8.0,1190.0,0.0
998776,2017-01-04,10.0,519.0,0.0
998776,2017-01-08,10.0,1264.0,0.0
998776,2017-01-12,10.0,1374.0,0.0
998776,2017-01-15,10.0,1694.0,0.0
998776,2017-01-22,10.0,1483.0,0.0
998776,2017-01-23,10.0,849.0,0.0
998776,2017-01-29,11.0,2122.0,0.0
998776,2017-02-26,11.0,2460.0,0.0
998776,2017-03-05,12.0,758.0,0.0
998776,2017-03-12,12.0,1542.0,0.0
998776,2017-03-18,12.0,1875.0,175.0
998776,2017-03-19,12.0,1493.0,82.0
998776,2017-03-25,12.0,965.0,76.0
998776,2017-03-26,12.0,1465.0,0.0
998776,2017-04-16,13.0,185.0,0.0
998776,2017-04-17,13.0,2169.0,375.0
998776,2017-04-19,13.0,817.0,262.0
998776,2017-04-22,13.0,1725.0,0.0
998776,2017-04-23,13.0,843.0,0.0
998776,2017-04-29,14.0,1122.0,0.0
998776,2017-06-23,15.0,802.0,0.0
998776,2017-07-15,16.0,1709.0,0.0
998776,2017-08-20,17.0,2212.0,0.0
998776,2017-08-21,17.0,849.0,0.0
998776,2017-08-23,17.0,1030.0,38.0
998776,2017-09-02,18.0,0.0,288.0
998776,2017-09-16,18.0,615.0,0.0
998776,2017-09-17,18.0,478.0,10.0
998777,2016-02-05,1.0,1065.0,0.0
998777,2016-02-08,1.0,0.0,1.0
998777,2016-02-09,1.0,1843.0,0.0
998777,2016-02-10,1.0,1122.0,0.0
998777,2016-02-16,1.0,1664.0,0.0
998777,2016-02-24,1.0,3397.0,0.0
998777,2016-02-28,1.0,1089.0,0.0
998777,2016-03-02,1.0,751.0,0.0
998777,2016-03-06,2.0,932.0,0.0
998777,2016-03-07,2.0,1019.0,0.0
998777,2016-03-08,2.0,778.0,0.0
998777,2016-03-16,2.0,2380.0,0.0
998777,2016-04-11,3.0,2208.0,0.0
998777,2016-04-12,3.0,1728.0,0.0
998777,2016-04-19,3.0,1781.0,0.0
998777,2016-05-17,4.0,2278.0,339.0
998777,2016-06-01,4.0,2034.0,0.0
998777,2016-06-16,5.0,1743.0,0.0
998777,2016-08-22,7.0,2046.0,0.0
998777,2016-09-15,8.0,958.0,0.0
998777,2016-09-18,8.0,361.0,428.0
998777,2016-09-21,8.0,1539.0,0.0
998995,2016-02-18,1.0,1594.0,291.0
998995,2016-02-19,1.0,1147.0,0.0
998995,2016-02-21,1.0,498.0,0.0
998995,2016-02-23,1.0,4000.0,0.0
998995,2016-02-24,1.0,1576.0,271.0
998995,2016-03-02,1.0,1185.0,120.0
998995,2016-03-05,1.0,3523.0,0.0
998995,2016-03-06,1.0,3022.0,0.0
998995,2016-03-08,1.0,710.0,0.0
998995,2016-03-10,1.0,1232.0,679.0
998995,2016-03-11,1.0,3031.0,91.0
998995,2016-04-26,2.0,35.0,0.0
998995,2016-04-27,2.0,2362.0,371.0
998995,2016-04-28,2.0,0.0,195.0
998995,2016-04-29,2.0,1719.0,187.0
998995,2016-04-30,2.0,1424.0,0.0
998995,2016-05-02,2.0,1524.0,0.0
998995,2016-05-03,2.0,3037.0,308.0
998995,2016-05-04,2.0,1592.0,0.0
998995,2016-05-09,2.0,105.0,161.0
998995,2016-05-11,2.0,245.0,359.0
998995,2016-05-17,2.0,272.0,0.0
998995,2016-05-20,2.0,162.0,0.0
998995,2016-05-21,2.0,735.0,404.0
998995,2016-05-22,2.0,729.0,0.0
998995,2016-05-23,2.0,2915.0,166.0
998995,2016-05-24,2.0,943.0,308.0
998995,2016-05-28,3.0,1042.0,34.0
998995,2016-05-29,3.0,1453.0,0.0
998995,2016-05-30,3.0,2017.0,0.0
998995,2016-05-31,3.0,903.0,0.0
998995,2016-06-08,3.0,3469.0,289.0
998995,2016-06-09,3.0,2697.0,457.0
998995,2016-06-10,3.0,489.0,0.0
998995,2016-06-11,3.0,182.0,0.0
998995,2016-06-12,3.0,158.0,0.0
998995,2016-06-20,3.0,2882.0,324.0
998995,2016-06-21,3.0,886.0,277.0
998995,2016-06-22,3.0,1945.0,0.0
998995,2016-06-24,3.0,239.0,0.0
998995,2016-06-29,4.0,3858.0,0.0
998995,2016-07-03,4.0,931.0,93.0
998995,2016-07-06,4.0,369.0,0.0
998995,2016-07-08,4.0,0.0,158.0
998995,2016-08-12,5.0,428.0,0.0
998995,2016-08-31,6.0,497.0,0.0
998995,2016-09-09,6.0,189.0,261.0
998995,2016-09-12,6.0,1240.0,0.0
998995,2016-09-13,6.0,472.0,213.0
998995,2016-09-22,6.0,5131.0,194.0
998995,2016-09-23,6.0,8102.0,64.0
998995,2016-09-24,6.0,1618.0,331.0
998995,2016-09-25,6.0,4940.0,572.0
998995,2016-09-26,7.0,6305.0,303.0
998995,2016-09-28,7.0,5391.0,746.0
998995,2016-09-29,7.0,3773.0,49.0
998995,2016-09-30,7.0,747.0,0.0
998995,2016-10-01,7.0,1526.0,3.0
998995,2016-10-02,7.0,4967.0,0.0
998995,2016-10-03,7.0,2121.0,506.0
998995,2016-10-04,7.0,3601.0,0.0
998995,2016-10-05,7.0,446.0,0.0
998995,2016-10-06,7.0,227.0,4.0
998995,2016-10-07,7.0,997.0,138.0
998995,2016-10-11,7.0,2483.0,295.0
998995,2016-10-12,7.0,2423.0,594.0
998995,2016-10-13,7.0,3305.0,305.0
998995,2016-10-19,7.0,7033.0,0.0
998995,2016-10-26,8.0,1876.0,0.0
998995,2016-10-29,8.0,2419.0,0.0
998995,2016-10-30,8.0,4512.0,0.0
998995,2016-11-04,8.0,406.0,495.0
998995,2016-11-08,8.0,6230.0,1429.0
998995,2016-11-09,8.0,6755.0,0.0
998995,2016-11-10,8.0,2422.0,0.0
998995,2016-11-13,8.0,1342.0,0.0
998995,2016-11-14,8.0,1809.0,0.0
998995,2016-11-17,8.0,2321.0,724.0
998995,2016-11-18,8.0,2522.0,0.0
998995,2016-11-19,8.0,736.0,101.0
998995,2016-11-20,8.0,820.0,0.0
998995,2016-11-21,8.0,6146.0,466.0
998995,2016-11-22,8.0,402.0,85.0
998995,2016-11-23,8.0,1613.0,0.0
998995,2016-11-24,8.0,1385.0,0.0
998995,2016-11-25,8.0,1086.0,0.0
998995,2017-01-04,9.0,4442.0,518.0
998995,2017-01-06,9.0,2244.0,0.0
998995,2017-01-08,9.0,70.0,0.0
998995,2017-01-09,9.0,3074.0,519.0
998995,2017-01-13,9.0,0.0,186.0
998995,2017-01-16,9.0,3278.0,523.0
998995,2017-01-17,9.0,6509.0,418.0
998995,2017-01-18,9.0,2045.0,161.0
998995,2017-01-19,9.0,1100.0,232.0
998995,2017-01-23,9.0,7540.0,195.0
998995,2017-01-24,9.0,3060.0,493.0
998995,2017-01-25,9.0,2683.0,402.0
998995,2017-01-26,9.0,6824.0,1069.0
998995,2017-01-27,9.0,3660.0,0.0
998995,2017-01-30,9.0,2784.0,116.0
998995,2017-01-31,9.0,9215.0,0.0
998995,2017-02-01,9.0,3278.0,501.0
998995,2017-02-02,9.0,522.0,48.0
998995,2017-02-03,9.0,1415.0,6.0
999126,2016-02-10,1.0,2270.0,0.0
999126,2016-03-03,1.0,2420.0,0.0
999126,2016-03-21,2.0,1432.0,350.0
999126,2016-03-23,2.0,0.0,189.0
999126,2016-03-27,2.0,4265.0,0.0
999126,2016-04-01,2.0,2600.0,0.0
999126,2016-04-11,3.0,1316.0,0.0
999126,2016-04-12,3.0,1863.0,0.0
999126,2016-04-13,3.0,2525.0,307.0
999126,2016-04-20,3.0,2095.0,0.0
999126,2016-04-24,3.0,788.0,0.0
999126,2016-05-04,3.0,1479.0,0.0
999126,2016-05-12,4.0,2538.0,0.0
999126,2016-05-24,4.0,1417.0,556.0
999126,2016-06-07,5.0,1242.0,0.0
999126,2016-06-19,5.0,2155.0,0.0
999126,2016-07-16,6.0,0.0,336.0
999126,2016-07-21,6.0,0.0,779.0
999126,2016-09-18,8.0,2232.0,0.0
999126,2016-09-21,8.0,1806.0,0.0
999126,2016-10-03,8.0,4584.0,0.0
999126,2016-10-04,9.0,1055.0,0.0
999126,2016-10-05,9.0,1131.0,0.0
999126,2016-10-16,9.0,1309.0,0.0
999126,2016-10-27,9.0,1943.0,0.0
999126,2016-11-06,10.0,5780.0,37.0
999126,2016-11-07,10.0,2323.0,0.0
999126,2016-11-09,10.0,1594.0,0.0
999126,2016-11-15,10.0,1283.0,218.0
999126,2016-11-17,10.0,576.0,0.0
999126,2016-11-23,10.0,367.0,337.0
999126,2016-11-30,10.0,2240.0,0.0
999126,2017-01-03,12.0,2058.0,0.0
999126,2017-01-11,12.0,1909.0,0.0
999126,2017-01-25,12.0,2250.0,0.0
999126,2017-02-01,13.0,1812.0,0.0
999126,2017-03-01,13.0,913.0,1145.0
999126,2017-03-09,14.0,0.0,418.0
999126,2017-03-12,14.0,2704.0,0.0
999126,2017-03-20,14.0,2539.0,367.0
999126,2017-05-01,15.0,931.0,0.0
999126,2017-09-03,19.0,1895.0,0.0
999126,2017-09-04,19.0,543.0,0.0
999126,2017-09-19,20.0,2122.0,0.0
999126,2017-10-02,20.0,3194.0,373.0
999126,2017-11-01,21.0,303.0,0.0
999126,2017-11-07,22.0,265.0,56.0
999126,2017-11-18,22.0,156.0,0.0
999126,2017-12-05,23.0,455.0,220.0
999126,2017-12-21,23.0,516.0,0.0
999173,2016-07-13,1.0,3745.0,571.0
999173,2016-08-11,1.0,178.0,14.0
999173,2016-10-24,4.0,1380.0,113.0
999173,2016-12-31,6.0,2034.0,0.0
999173,2017-01-07,6.0,816.0,0.0
999173,2017-01-25,7.0,426.0,0.0
999173,2017-07-15,12.0,3732.0,0.0
999173,2017-08-15,13.0,1354.0,0.0
999179,2016-02-23,1.0,1756.0,139.0
999179,2016-03-06,1.0,3657.0,369.0
999179,2016-03-20,1.0,1231.0,0.0
999179,2016-04-27,3.0,765.0,0.0
999179,2016-07-06,5.0,700.0,0.0
999179,2016-08-16,6.0,101.0,0.0
999179,2016-08-22,7.0,1150.0,0.0
999179,2016-08-24,7.0,1522.0,135.0
999179,2016-09-08,7.0,812.0,300.0
999179,2016-10-03,8.0,896.0,0.0
999179,2016-12-08,10.0,490.0,1.0
999179,2016-12-11,10.0,1440.0,0.0
999179,2017-01-08,11.0,468.0,181.0
999179,2017-01-29,12.0,776.0,0.0
999179,2017-02-19,13.0,1080.0,0.0
999179,2017-02-26,13.0,1469.0,0.0
999179,2017-02-27,13.0,2118.0,0.0
999179,2017-02-28,13.0,1561.0,0.0
999179,2017-03-01,13.0,2555.0,0.0
999179,2017-03-10,13.0,467.0,0.0
999179,2017-04-03,14.0,455.0,0.0
999179,2017-05-14,15.0,420.0,0.0
999179,2017-07-03,17.0,662.0,0.0
999179,2017-08-10,18.0,779.0,0.0
999179,2017-08-15,18.0,491.0,0.0
999179,2017-09-03,19.0,589.0,367.0
999185,2016-03-09,1.0,568.0,117.0
999185,2016-03-12,1.0,4550.0,0.0
999185,2016-03-14,1.0,1006.0,748.0
999185,2016-03-16,1.0,572.0,93.0
999185,2016-03-30,2.0,2507.0,0.0
999185,2016-03-31,2.0,1693.0,0.0
999185,2016-04-02,2.0,1143.0,164.0
999185,2016-04-04,2.0,670.0,43.0
999185,2016-04-05,2.0,1272.0,0.0
999185,2016-04-10,2.0,1434.0,615.0
999185,2016-04-11,2.0,853.0,0.0
999185,2016-04-25,2.0,1023.0,143.0
999185,2016-05-04,3.0,979.0,0.0
999185,2016-05-07,3.0,2736.0,0.0
999185,2016-05-09,3.0,1353.0,0.0
999185,2016-05-11,3.0,727.0,0.0
999185,2016-05-17,3.0,0.0,226.0
999185,2016-06-08,4.0,1369.0,0.0
999185,2016-06-13,4.0,1480.0,0.0
999185,2016-07-02,5.0,1488.0,0.0
999185,2016-07-03,5.0,860.0,0.0
999185,2016-07-05,5.0,365.0,0.0
999185,2016-07-06,5.0,516.0,0.0
999185,2016-07-09,5.0,814.0,0.0
999185,2016-07-28,6.0,563.0,0.0
999185,2016-07-30,6.0,1085.0,0.0
999185,2016-08-02,6.0,1186.0,0.0
999185,2016-08-03,6.0,1325.0,0.0
999185,2016-08-07,6.0,439.0,0.0
999185,2016-08-08,6.0,1298.0,0.0
999185,2016-08-20,6.0,723.0,0.0
999185,2016-08-21,6.0,2067.0,19.0
999185,2016-08-31,7.0,1613.0,162.0
999185,2016-09-03,7.0,1890.0,0.0
999185,2016-09-04,7.0,1478.0,0.0
999185,2016-09-08,7.0,2664.0,18.0
999185,2016-09-10,7.0,1929.0,0.0
999185,2016-09-11,7.0,1048.0,10.0
999185,2016-09-14,7.0,337.0,156.0
999185,2016-09-15,7.0,370.0,149.0
999185,2016-09-18,7.0,1408.0,194.0
999185,2016-09-23,7.0,1714.0,0.0
999185,2016-09-25,8.0,396.0,0.0
999185,2016-09-29,8.0,1557.0,0.0
999185,2016-10-06,8.0,1334.0,320.0
999185,2016-10-08,8.0,1171.0,132.0
999185,2016-10-13,8.0,1163.0,437.0
999185,2016-10-15,8.0,1676.0,364.0
999185,2016-10-16,8.0,1389.0,0.0
999185,2016-10-17,8.0,944.0,0.0
999185,2016-10-18,8.0,1507.0,0.0
999185,2016-10-22,8.0,1325.0,0.0
999185,2016-11-01,9.0,1048.0,1.0
999185,2016-11-03,9.0,282.0,351.0
999185,2016-11-07,9.0,1101.0,0.0
999185,2016-11-13,9.0,1704.0,0.0
999185,2016-11-16,9.0,603.0,582.0
999185,2016-11-22,9.0,1451.0,68.0
999185,2016-11-23,9.0,1583.0,0.0
999185,2016-11-27,10.0,1804.0,0.0
999185,2016-12-03,10.0,3390.0,129.0
999185,2016-12-21,10.0,1641.0,0.0
999185,2017-01-02,11.0,2145.0,0.0
999185,2017-01-08,11.0,1413.0,66.0
999185,2017-01-12,11.0,1170.0,0.0
999185,2017-01-15,11.0,1577.0,57.0
999185,2017-01-17,11.0,1358.0,2.0
999185,2017-01-22,11.0,561.0,47.0
999185,2017-01-24,12.0,1781.0,0.0
999185,2017-01-28,12.0,1665.0,0.0
999185,2017-02-05,12.0,994.0,443.0
999185,2017-02-06,12.0,1348.0,0.0
999185,2017-02-07,12.0,1805.0,0.0
999187,2016-02-29,1.0,1655.0,0.0
999187,2016-03-01,1.0,1936.0,0.0
999187,2016-03-02,1.0,1792.0,0.0
999187,2016-03-03,1.0,1657.0,0.0
999187,2016-03-04,1.0,907.0,0.0
999187,2016-03-05,1.0,799.0,0.0
999187,2016-03-06,1.0,1409.0,0.0
999187,2016-03-07,1.0,613.0,25.0
999187,2016-03-09,1.0,545.0,0.0
999187,2016-03-12,1.0,1219.0,0.0
999187,2016-03-14,1.0,480.0,0.0
999187,2016-03-21,1.0,530.0,0.0
999187,2016-04-07,2.0,1788.0,0.0
999187,2016-04-11,2.0,584.0,0.0
999187,2016-04-14,2.0,341.0,0.0
999187,2016-04-17,2.0,1584.0,0.0
999187,2016-04-18,2.0,1012.0,344.0
999187,2016-04-22,2.0,289.0,0.0
999187,2016-04-23,2.0,446.0,425.0
999187,2017-01-29,5.0,0.0,3.0
999306,2016-05-17,1.0,1097.0,0.0
999306,2016-05-18,1.0,0.0,84.0
999306,2016-05-22,1.0,783.0,0.0
999306,2016-05-23,1.0,2435.0,0.0
999306,2016-05-24,1.0,2355.0,134.0
999306,2016-05-25,1.0,2356.0,116.0
999306,2016-05-26,1.0,0.0,638.0
999306,2016-05-31,1.0,0.0,158.0
999306,2016-06-01,1.0,0.0,1374.0
999306,2016-06-02,1.0,1505.0,0.0
999306,2016-06-03,1.0,207.0,0.0
999306,2016-06-05,1.0,0.0,165.0
999306,2016-06-09,1.0,2458.0,0.0
999306,2016-06-19,2.0,0.0,62.0
999306,2016-06-21,2.0,612.0,0.0
999306,2016-06-22,2.0,0.0,1.0
999461,2016-02-02,1.0,582.0,0.0
999461,2016-02-03,1.0,699.0,0.0
999461,2016-02-04,1.0,355.0,0.0
999461,2016-02-05,1.0,916.0,0.0
999461,2016-02-08,1.0,998.0,0.0
999461,2016-02-09,1.0,2074.0,206.0
999461,2016-02-10,1.0,381.0,975.0
999461,2016-02-11,1.0,445.0,0.0
999461,2016-02-12,1.0,677.0,0.0
999461,2016-02-22,1.0,937.0,0.0
999461,2016-02-23,1.0,306.0,0.0
999461,2016-02-25,1.0,1270.0,0.0
999461,2016-02-26,1.0,873.0,0.0
999461,2016-02-29,1.0,1403.0,0.0
999461,2016-03-01,1.0,885.0,103.0
999461,2016-03-02,1.0,689.0,0.0
999461,2016-03-03,2.0,1895.0,0.0
999461,2016-03-07,2.0,1755.0,0.0
999461,2016-03-08,2.0,968.0,0.0
999461,2016-03-10,2.0,250.0,0.0
999461,2016-03-11,2.0,751.0,0.0
999461,2016-03-17,2.0,1757.0,0.0
999461,2016-03-18,2.0,1385.0,0.0
999461,2016-03-21,2.0,301.0,0.0
999461,2016-03-22,2.0,1392.0,0.0
999461,2016-03-24,2.0,385.0,0.0
999461,2016-04-11,3.0,1084.0,0.0
999461,2016-04-13,3.0,706.0,0.0
999461,2016-04-14,3.0,707.0,0.0
999461,2016-04-18,3.0,731.0,0.0
999461,2016-04-19,3.0,808.0,0.0
999461,2016-04-20,3.0,1866.0,0.0
999461,2016-04-21,3.0,572.0,0.0
999461,2016-04-22,3.0,1264.0,0.0
999461,2016-04-25,3.0,1832.0,0.0
999461,2016-04-26,3.0,1345.0,514.0
999461,2016-04-27,3.0,560.0,0.0
999461,2016-04-28,3.0,1206.0,0.0
999461,2016-04-29,3.0,591.0,0.0
999461,2016-05-05,4.0,645.0,0.0
999461,2016-05-06,4.0,553.0,0.0
999461,2016-05-09,4.0,545.0,0.0
999461,2016-05-16,4.0,581.0,0.0
999461,2016-05-17,4.0,1512.0,0.0
999461,2016-05-18,4.0,517.0,0.0
999461,2016-05-19,4.0,1832.0,0.0
999461,2016-05-20,4.0,1736.0,0.0
999461,2016-05-23,4.0,1074.0,0.0
999461,2016-05-24,4.0,818.0,0.0
999461,2016-05-25,4.0,747.0,0.0
999461,2016-05-26,4.0,622.0,0.0
999461,2016-05-27,4.0,1060.0,0.0
999461,2016-06-14,5.0,970.0,0.0
999461,2016-06-15,5.0,1940.0,0.0
999461,2016-06-16,5.0,523.0,0.0
999461,2016-06-17,5.0,1119.0,0.0
999461,2016-06-20,5.0,957.0,0.0
999461,2016-06-23,5.0,899.0,0.0
999461,2016-06-27,5.0,1110.0,0.0
999461,2016-06-29,5.0,1018.0,0.0
999461,2016-09-20,8.0,587.0,0.0
999461,2016-09-23,8.0,788.0,0.0
999461,2016-09-26,8.0,569.0,0.0
999461,2016-09-27,8.0,226.0,0.0
999461,2016-09-28,8.0,549.0,0.0
999461,2016-10-03,9.0,375.0,0.0
999461,2016-10-04,9.0,1269.0,0.0
999461,2016-10-19,9.0,397.0,0.0
999461,2016-10-20,9.0,1638.0,0.0
999461,2016-10-21,9.0,1371.0,0.0
999461,2016-10-25,9.0,810.0,0.0
999461,2016-10-26,9.0,539.0,0.0
999461,2016-10-27,9.0,502.0,0.0
999461,2016-10-28,9.0,525.0,0.0
999461,2016-11-08,10.0,506.0,0.0
999461,2016-11-09,10.0,955.0,0.0
999461,2016-11-10,10.0,576.0,0.0
999461,2016-11-14,10.0,1248.0,0.0
999461,2016-11-16,10.0,664.0,0.0
999461,2016-11-21,10.0,1776.0,0.0
999461,2016-11-22,10.0,584.0,0.0
999461,2016-11-23,10.0,433.0,0.0
999461,2016-11-24,10.0,1228.0,0.0
999461,2016-11-29,11.0,572.0,0.0
999461,2016-11-30,11.0,480.0,0.0
999461,2016-12-05,11.0,722.0,0.0
999461,2016-12-06,11.0,513.0,0.0
999461,2016-12-07,11.0,365.0,0.0
999461,2016-12-08,11.0,865.0,0.0
999461,2016-12-13,11.0,990.0,0.0
999461,2016-12-14,11.0,1281.0,0.0
999461,2016-12-16,11.0,1175.0,0.0
999461,2017-01-10,12.0,645.0,0.0
999461,2017-01-11,12.0,415.0,0.0
999461,2017-01-12,12.0,818.0,0.0
999461,2017-01-18,12.0,538.0,0.0
999461,2017-01-19,12.0,714.0,0.0
999461,2017-01-20,12.0,686.0,0.0
999461,2017-01-24,12.0,850.0,0.0
999461,2017-01-26,12.0,734.0,0.0
999461,2017-02-01,12.0,1786.0,0.0
999461,2017-02-02,13.0,295.0,0.0
999461,2017-02-06,13.0,933.0,0.0
999461,2017-02-07,13.0,689.0,0.0
999461,2017-02-08,13.0,294.0,0.0
999461,2017-02-10,13.0,519.0,0.0
999461,2017-02-13,13.0,285.0,0.0
999461,2017-02-14,13.0,581.0,0.0
999461,2017-02-15,13.0,765.0,0.0
999461,2017-02-17,13.0,380.0,0.0
999461,2017-02-28,13.0,823.0,0.0
999461,2017-03-01,13.0,1562.0,0.0
999461,2017-03-02,13.0,694.0,0.0
999461,2017-03-06,14.0,649.0,0.0
999461,2017-03-07,14.0,833.0,0.0
999461,2017-03-08,14.0,401.0,0.0
999461,2017-03-09,14.0,346.0,0.0
999461,2017-03-10,14.0,319.0,0.0
999461,2017-03-15,14.0,290.0,0.0
999461,2017-03-17,14.0,309.0,0.0
999461,2017-03-23,14.0,829.0,0.0
999461,2017-03-24,14.0,950.0,0.0
999461,2017-03-29,14.0,698.0,0.0
999461,2017-03-30,14.0,878.0,0.0
999461,2017-04-26,15.0,646.0,0.0
999461,2017-04-27,15.0,385.0,0.0
999461,2017-04-28,15.0,543.0,0.0
999461,2017-05-18,16.0,638.0,0.0
999461,2017-05-19,16.0,495.0,0.0
999884,2016-02-19,1.0,5774.0,221.0
999884,2016-02-20,1.0,2545.0,807.0
999884,2016-02-21,1.0,2721.0,0.0
999884,2016-02-23,1.0,1829.0,440.0
999884,2016-02-26,1.0,2245.0,218.0
999884,2016-02-27,1.0,692.0,0.0
999884,2016-02-28,1.0,2585.0,726.0
999884,2016-03-03,1.0,2263.0,274.0
999884,2016-03-04,1.0,1742.0,0.0
999884,2016-03-06,1.0,1999.0,67.0
999884,2016-03-10,1.0,2551.0,207.0
999884,2016-03-13,2.0,1185.0,0.0
999884,2016-03-14,2.0,132.0,0.0
999884,2016-03-15,2.0,1115.0,0.0
999884,2016-03-16,2.0,2049.0,699.0
999884,2016-03-17,2.0,0.0,378.0
999884,2016-03-20,2.0,0.0,766.0
999884,2016-03-21,2.0,0.0,482.0
999884,2016-03-24,2.0,2610.0,45.0
999884,2016-03-25,2.0,1651.0,712.0
999884,2016-03-28,2.0,1415.0,0.0
999884,2016-03-29,2.0,0.0,1211.0
999884,2016-03-30,2.0,3207.0,21.0
999884,2016-04-01,2.0,1871.0,46.0
999884,2016-04-04,2.0,3164.0,0.0
999884,2016-04-06,2.0,1391.0,0.0
999884,2016-04-08,2.0,1669.0,0.0
